index,Region,Country,Year,Age,Gender,Literacy rate
4082,Sub-Saharan Africa,Côte d'Ivoire,2018,25-64,female,0.3503143
4083,Sub-Saharan Africa,Côte d'Ivoire,2018,25-64,male,0.4965162
4084,Sub-Saharan Africa,Côte d'Ivoire,2018,25-64,total,0.4248252999999999
4085,Sub-Saharan Africa,Côte d'Ivoire,2018,65+,female,0.1297884
4086,Sub-Saharan Africa,Côte d'Ivoire,2018,65+,male,0.3083578
4087,Sub-Saharan Africa,Côte d'Ivoire,2018,65+,total,0.2240707
4088,Sub-Saharan Africa,Democratic Republic of the Congo,2012,15+,female,0.6291864
4089,Sub-Saharan Africa,Democratic Republic of the Congo,2012,15+,male,0.8790838999999999
4090,Sub-Saharan Africa,Democratic Republic of the Congo,2012,15+,total,0.7501719
4091,Sub-Saharan Africa,Democratic Republic of the Congo,2012,15-24,female,0.766585
4092,Sub-Saharan Africa,Democratic Republic of the Congo,2012,15-24,male,0.9104756
4093,Sub-Saharan Africa,Democratic Republic of the Congo,2012,15-24,total,0.8359754999999999
4094,Sub-Saharan Africa,Democratic Republic of the Congo,2012,25-64,female,0.5908183999999999
4095,Sub-Saharan Africa,Democratic Republic of the Congo,2012,25-64,male,0.8727055
4096,Sub-Saharan Africa,Democratic Republic of the Congo,2012,25-64,total,0.7273735000000001
4097,Sub-Saharan Africa,Democratic Republic of the Congo,2012,65+,female,0.2081862999999999
4098,Sub-Saharan Africa,Democratic Republic of the Congo,2012,65+,male,0.7561683999999999
4099,Sub-Saharan Africa,Democratic Republic of the Congo,2012,65+,total,0.4783542
4100,Sub-Saharan Africa,Democratic Republic of the Congo,2016,15+,female,0.6649997999999999
4101,Sub-Saharan Africa,Democratic Republic of the Congo,2016,15+,male,0.8852469
4102,Sub-Saharan Africa,Democratic Republic of the Congo,2016,15+,total,0.7704268
4103,Sub-Saharan Africa,Democratic Republic of the Congo,2016,15-24,female,0.7971483999999999
4104,Sub-Saharan Africa,Democratic Republic of the Congo,2016,15-24,male,0.9096097
4105,Sub-Saharan Africa,Democratic Republic of the Congo,2016,15-24,total,0.8498950999999999
4106,Sub-Saharan Africa,Democratic Republic of the Congo,2016,25-64,female,0.6271874
4107,Sub-Saharan Africa,Democratic Republic of the Congo,2016,25-64,male,0.8820814
4108,Sub-Saharan Africa,Democratic Republic of the Congo,2016,25-64,total,0.7507017
4109,Sub-Saharan Africa,Democratic Republic of the Congo,2016,65+,female,0.2332009
4110,Sub-Saharan Africa,Democratic Republic of the Congo,2016,65+,male,0.7596216
4111,Sub-Saharan Africa,Democratic Republic of the Congo,2016,65+,total,0.4797039
4112,Sub-Saharan Africa,Equatorial Guinea,2010,15+,female,0.9067608
4113,Sub-Saharan Africa,Equatorial Guinea,2010,15+,male,0.97184
4114,Sub-Saharan Africa,Equatorial Guinea,2010,15+,total,0.9437054
4115,Sub-Saharan Africa,Equatorial Guinea,2010,15-24,female,0.9829817
4116,Sub-Saharan Africa,Equatorial Guinea,2010,15-24,male,0.9769076
4117,Sub-Saharan Africa,Equatorial Guinea,2010,15-24,total,0.9796704
4118,Sub-Saharan Africa,Equatorial Guinea,2010,25-64,female,0.9155441
4119,Sub-Saharan Africa,Equatorial Guinea,2010,25-64,male,0.9758281
4120,Sub-Saharan Africa,Equatorial Guinea,2010,25-64,total,0.950737
4121,Sub-Saharan Africa,Equatorial Guinea,2010,65+,female,0.3772206
4122,Sub-Saharan Africa,Equatorial Guinea,2010,65+,male,0.8690152999999999
4123,Sub-Saharan Africa,Equatorial Guinea,2010,65+,total,0.6165635999999999
4124,Sub-Saharan Africa,Equatorial Guinea,2014,15+,female,0.924
4125,Sub-Saharan Africa,Equatorial Guinea,2014,15+,male,0.9729
4126,Sub-Saharan Africa,Equatorial Guinea,2014,15+,total,0.95
4127,Sub-Saharan Africa,Equatorial Guinea,2014,15-24,female,0.987
4128,Sub-Saharan Africa,Equatorial Guinea,2014,15-24,male,0.9772
4129,Sub-Saharan Africa,Equatorial Guinea,2014,15-24,total,0.982
4130,Sub-Saharan Africa,Equatorial Guinea,2014,25-64,female,0.93
4131,Sub-Saharan Africa,Equatorial Guinea,2014,25-64,male,0.9758
4132,Sub-Saharan Africa,Equatorial Guinea,2014,25-64,total,0.954
4133,Sub-Saharan Africa,Equatorial Guinea,2014,65+,female,0.4229999999999999
4134,Sub-Saharan Africa,Equatorial Guinea,2014,65+,male,0.9049
4135,Sub-Saharan Africa,Equatorial Guinea,2014,65+,total,0.672
4136,Sub-Saharan Africa,Eritrea,2018,15+,female,0.6894618999999998
4137,Sub-Saharan Africa,Eritrea,2018,15+,male,0.8437323999999999
4138,Sub-Saharan Africa,Eritrea,2018,15+,total,0.7657051999999999
4139,Sub-Saharan Africa,Eritrea,2018,15-24,female,0.9271403
4140,Sub-Saharan Africa,Eritrea,2018,15-24,male,0.9381868
4141,Sub-Saharan Africa,Eritrea,2018,15-24,total,0.9327239
4142,Sub-Saharan Africa,Eritrea,2018,25-64,female,0.6430590999999999
4143,Sub-Saharan Africa,Eritrea,2018,25-64,male,0.8403972
4144,Sub-Saharan Africa,Eritrea,2018,25-64,total,0.7407511
4145,Sub-Saharan Africa,Eritrea,2018,65+,female,0.1739178
4146,Sub-Saharan Africa,Eritrea,2018,65+,male,0.4389023
4147,Sub-Saharan Africa,Eritrea,2018,65+,total,0.2911212
4148,Sub-Saharan Africa,Ethiopia,2017,15+,female,0.4442338
4149,Sub-Saharan Africa,Ethiopia,2017,15+,male,0.5924146
4150,Sub-Saharan Africa,Ethiopia,2017,15+,total,0.5177118
4151,Sub-Saharan Africa,Ethiopia,2017,15-24,female,0.7197251
4152,Sub-Saharan Africa,Ethiopia,2017,15-24,male,0.7352072
4153,Sub-Saharan Africa,Ethiopia,2017,15-24,total,0.7275481999999999
4154,Sub-Saharan Africa,Ethiopia,2017,25-64,female,0.3114742999999999
4155,Sub-Saharan Africa,Ethiopia,2017,25-64,male,0.532727
4156,Sub-Saharan Africa,Ethiopia,2017,25-64,total,0.4205916
4157,Sub-Saharan Africa,Ethiopia,2017,65+,female,0.0774337999999999
4158,Sub-Saharan Africa,Ethiopia,2017,65+,male,0.2387352999999999
4159,Sub-Saharan Africa,Ethiopia,2017,65+,total,0.1521636
4160,Sub-Saharan Africa,Gabon,2012,15+,female,0.7987896999999999
4161,Sub-Saharan Africa,Gabon,2012,15+,male,0.8487329999999998
4162,Sub-Saharan Africa,Gabon,2012,15+,total,0.8228379999999998
4163,Sub-Saharan Africa,Gabon,2012,15-24,female,0.8942924999999999
4164,Sub-Saharan Africa,Gabon,2012,15-24,male,0.8738959
4165,Sub-Saharan Africa,Gabon,2012,15-24,total,0.8850414
4166,Sub-Saharan Africa,Gabon,2012,25-64,female,0.7873028999999999
4167,Sub-Saharan Africa,Gabon,2012,25-64,male,0.8431595
4168,Sub-Saharan Africa,Gabon,2012,25-64,total,0.8155031999999999
4169,Sub-Saharan Africa,Gabon,2012,65+,female,0.4957791999999999
4170,Sub-Saharan Africa,Gabon,2012,65+,male,0.7820511
4171,Sub-Saharan Africa,Gabon,2012,65+,total,0.6055844
4172,Sub-Saharan Africa,Gabon,2018,15+,female,0.8342396999999999
4173,Sub-Saharan Africa,Gabon,2018,15+,male,0.8585234999999999
4174,Sub-Saharan Africa,Gabon,2018,15+,total,0.8466715999999999
4175,Sub-Saharan Africa,Gabon,2018,15-24,female,0.9144938
4176,Sub-Saharan Africa,Gabon,2018,15-24,male,0.8814195999999999
4177,Sub-Saharan Africa,Gabon,2018,15-24,total,0.8978365999999999
4178,Sub-Saharan Africa,Gabon,2018,25-64,female,0.8263901
4179,Sub-Saharan Africa,Gabon,2018,25-64,male,0.8538356
4180,Sub-Saharan Africa,Gabon,2018,25-64,total,0.8407008999999999
4181,Sub-Saharan Africa,Gabon,2018,65+,female,0.5674421
4182,Sub-Saharan Africa,Gabon,2018,65+,male,0.7968751
4183,Sub-Saharan Africa,Gabon,2018,65+,total,0.6685491
4184,Sub-Saharan Africa,Gambia,2013,15+,female,0.3357534999999999
4185,Sub-Saharan Africa,Gambia,2013,15+,male,0.5141803999999999
4186,Sub-Saharan Africa,Gambia,2013,15+,total,0.4195005
4187,Sub-Saharan Africa,Gambia,2013,15-24,female,0.5612097999999999
4188,Sub-Saharan Africa,Gambia,2013,15-24,male,0.6597575999999999
4189,Sub-Saharan Africa,Gambia,2013,15-24,total,0.607779
4190,Sub-Saharan Africa,Gambia,2013,25-64,female,0.2381157999999999
4191,Sub-Saharan Africa,Gambia,2013,25-64,male,0.4683182999999999
4192,Sub-Saharan Africa,Gambia,2013,25-64,total,0.3445535
4193,Sub-Saharan Africa,Gambia,2013,65+,female,0.0159539
4194,Sub-Saharan Africa,Gambia,2013,65+,male,0.1874857
4195,Sub-Saharan Africa,Gambia,2013,65+,total,0.1038129
4196,Sub-Saharan Africa,Gambia,2015,15+,female,0.4157701999999999
4197,Sub-Saharan Africa,Gambia,2015,15+,male,0.6176724999999998
4198,Sub-Saharan Africa,Gambia,2015,15+,total,0.5077797
4199,Sub-Saharan Africa,Gambia,2015,15-24,female,0.6444683000000001
4200,Sub-Saharan Africa,Gambia,2015,15-24,male,0.7074348
4201,Sub-Saharan Africa,Gambia,2015,15-24,total,0.6716137999999999
4202,Sub-Saharan Africa,Gambia,2015,25-64,female,0.2994839
4203,Sub-Saharan Africa,Gambia,2015,25-64,male,0.5902532
4204,Sub-Saharan Africa,Gambia,2015,25-64,total,0.4346791999999999
4205,Sub-Saharan Africa,Gambia,2015,65+,female,0.0863986999999999
4206,Sub-Saharan Africa,Gambia,2015,65+,male,0.3939999999999999
4207,Sub-Saharan Africa,Gambia,2015,65+,total,0.245
4208,Sub-Saharan Africa,Ghana,2010,15+,female,0.6529469
4209,Sub-Saharan Africa,Ghana,2010,15+,male,0.7834891
4210,Sub-Saharan Africa,Ghana,2010,15+,total,0.7149706999999998
4211,Sub-Saharan Africa,Ghana,2010,15-24,female,0.8323453
4212,Sub-Saharan Africa,Ghana,2010,15-24,male,0.8831074999999999
4213,Sub-Saharan Africa,Ghana,2010,15-24,total,0.8571615
4214,Sub-Saharan Africa,Ghana,2010,25-64,female,0.6170434999999999
4215,Sub-Saharan Africa,Ghana,2010,25-64,male,0.7601725999999999
4216,Sub-Saharan Africa,Ghana,2010,25-64,total,0.6848740999999999
4217,Sub-Saharan Africa,Ghana,2010,65+,female,0.2342442
4218,Sub-Saharan Africa,Ghana,2010,65+,male,0.5030875999999999
4219,Sub-Saharan Africa,Ghana,2010,65+,total,0.3489061
4220,Sub-Saharan Africa,Ghana,2018,15+,female,0.7447439
4221,Sub-Saharan Africa,Ghana,2018,15+,male,0.8352458
4222,Sub-Saharan Africa,Ghana,2018,15+,total,0.7903964000000001
4223,Sub-Saharan Africa,Ghana,2018,15-24,female,0.9220855
4224,Sub-Saharan Africa,Ghana,2018,15-24,male,0.92761
4225,Sub-Saharan Africa,Ghana,2018,15-24,total,0.9249097
4226,Sub-Saharan Africa,Ghana,2018,25-64,female,0.6891473
4227,Sub-Saharan Africa,Ghana,2018,25-64,male,0.8025826
4228,Sub-Saharan Africa,Ghana,2018,25-64,total,0.7463878999999999
4229,Sub-Saharan Africa,Ghana,2018,65+,female,0.3901498999999999
4230,Sub-Saharan Africa,Ghana,2018,65+,male,0.6496666999999999
4231,Sub-Saharan Africa,Ghana,2018,65+,total,0.5093298
4232,Sub-Saharan Africa,Guinea,2010,15+,female,0.1219195
4233,Sub-Saharan Africa,Guinea,2010,15+,male,0.3678979
4234,Sub-Saharan Africa,Guinea,2010,15+,total,0.2530774
4235,Sub-Saharan Africa,Guinea,2010,15-24,female,0.2179673
4236,Sub-Saharan Africa,Guinea,2010,15-24,male,0.3756714999999999
4237,Sub-Saharan Africa,Guinea,2010,15-24,total,0.3140642
4238,Sub-Saharan Africa,Guinea,2010,25-64,female,0.0950390999999999
4239,Sub-Saharan Africa,Guinea,2010,25-64,male,0.3904738999999999
4240,Sub-Saharan Africa,Guinea,2010,25-64,total,0.2426305
4241,Sub-Saharan Africa,Guinea,2010,65+,female,0.0232445
4242,Sub-Saharan Africa,Guinea,2010,65+,male,0.1546077999999999
4243,Sub-Saharan Africa,Guinea,2010,65+,total,0.0855236
4244,Sub-Saharan Africa,Guinea,2014,15+,female,0.2196225
4245,Sub-Saharan Africa,Guinea,2014,15+,male,0.4364008999999999
4246,Sub-Saharan Africa,Guinea,2014,15+,total,0.3200383999999999
4247,Sub-Saharan Africa,Guinea,2014,15-24,female,0.3721018
4248,Sub-Saharan Africa,Guinea,2014,15-24,male,0.5697050999999999
4249,Sub-Saharan Africa,Guinea,2014,15-24,total,0.4629505
4250,Sub-Saharan Africa,Guinea,2014,25-64,female,0.1479307
4251,Sub-Saharan Africa,Guinea,2014,25-64,male,0.3861046
4252,Sub-Saharan Africa,Guinea,2014,25-64,total,0.2574508
4253,Sub-Saharan Africa,Guinea,2014,65+,female,0.0432833
4254,Sub-Saharan Africa,Guinea,2014,65+,male,0.2157806
4255,Sub-Saharan Africa,Guinea,2014,65+,total,0.1311147
4256,Sub-Saharan Africa,Guinea-Bissau,2014,15+,female,0.3076850999999999
4257,Sub-Saharan Africa,Guinea-Bissau,2014,15+,male,0.6215796999999998
4258,Sub-Saharan Africa,Guinea-Bissau,2014,15+,total,0.4558115999999999
4259,Sub-Saharan Africa,Guinea-Bissau,2014,15-24,female,0.4975632
4260,Sub-Saharan Africa,Guinea-Bissau,2014,15-24,male,0.7125033
4261,Sub-Saharan Africa,Guinea-Bissau,2014,15-24,total,0.6040234999999999
4262,Sub-Saharan Africa,Guinea-Bissau,2014,25-64,female,0.2300579
4263,Sub-Saharan Africa,Guinea-Bissau,2014,25-64,male,0.5889319
4264,Sub-Saharan Africa,Guinea-Bissau,2014,25-64,total,0.3942576999999999
4265,Sub-Saharan Africa,Guinea-Bissau,2014,65+,female,0.0287105
4266,Sub-Saharan Africa,Guinea-Bissau,2014,65+,male,0.3768259999999999
4267,Sub-Saharan Africa,Guinea-Bissau,2014,65+,total,0.1946026
4268,Sub-Saharan Africa,Kenya,2014,15+,female,0.7400632
4269,Sub-Saharan Africa,Kenya,2014,15+,male,0.8377803
4270,Sub-Saharan Africa,Kenya,2014,15+,total,0.7873303999999999
4271,Sub-Saharan Africa,Kenya,2014,15-24,female,0.8613652
4272,Sub-Saharan Africa,Kenya,2014,15-24,male,0.8693868999999999
4273,Sub-Saharan Africa,Kenya,2014,15-24,total,0.8652563
4274,Sub-Saharan Africa,Kenya,2014,25-64,female,0.7188714
4275,Sub-Saharan Africa,Kenya,2014,25-64,male,0.8304618
4276,Sub-Saharan Africa,Kenya,2014,25-64,total,0.7731292999999999
4277,Sub-Saharan Africa,Kenya,2014,65+,female,0.3691752999999999
4278,Sub-Saharan Africa,Kenya,2014,65+,male,0.7462202000000001
4279,Sub-Saharan Africa,Kenya,2014,65+,total,0.5404168
4280,Sub-Saharan Africa,Kenya,2018,15+,female,0.7818893
4281,Sub-Saharan Africa,Kenya,2018,15+,male,0.8498882999999999
4282,Sub-Saharan Africa,Kenya,2018,15+,total,0.8153497
4283,Sub-Saharan Africa,Kenya,2018,15-24,female,0.8808
4284,Sub-Saharan Africa,Kenya,2018,15-24,male,0.8759
4285,Sub-Saharan Africa,Kenya,2018,15-24,total,0.8782999999999999
4286,Sub-Saharan Africa,Kenya,2018,25-64,female,0.7527909999999999
4287,Sub-Saharan Africa,Kenya,2018,25-64,male,0.8398201
4288,Sub-Saharan Africa,Kenya,2018,25-64,total,0.7955892
4289,Sub-Saharan Africa,Kenya,2018,65+,female,0.4369532999999999
4290,Sub-Saharan Africa,Kenya,2018,65+,male,0.7641724999999999
4291,Sub-Saharan Africa,Kenya,2018,65+,total,0.5742363999999999
4292,Sub-Saharan Africa,Lesotho,2014,15+,female,0.8493488999999999
4293,Sub-Saharan Africa,Lesotho,2014,15+,male,0.6774747000000001
4294,Sub-Saharan Africa,Lesotho,2014,15+,total,0.7663519999999999
4295,Sub-Saharan Africa,Lesotho,2014,15-24,female,0.9396988
4296,Sub-Saharan Africa,Lesotho,2014,15-24,male,0.7960804
4297,Sub-Saharan Africa,Lesotho,2014,15-24,total,0.8663219999999999
4298,Sub-Saharan Africa,Lesotho,2014,25-64,female,0.8546198999999999
4299,Sub-Saharan Africa,Lesotho,2014,25-64,male,0.6506485999999999
4300,Sub-Saharan Africa,Lesotho,2014,25-64,total,0.7553321
4301,Sub-Saharan Africa,Lesotho,2014,65+,female,0.602427
4302,Sub-Saharan Africa,Lesotho,2014,65+,male,0.3659563
4303,Sub-Saharan Africa,Lesotho,2014,65+,total,0.5144307999999999
4304,Sub-Saharan Africa,Liberia,2017,15+,female,0.3409226
4305,Sub-Saharan Africa,Liberia,2017,15+,male,0.6269656
4306,Sub-Saharan Africa,Liberia,2017,15+,total,0.4830136
4307,Sub-Saharan Africa,Liberia,2017,15-24,female,0.4563871
4308,Sub-Saharan Africa,Liberia,2017,15-24,male,0.6495713
4309,Sub-Saharan Africa,Liberia,2017,15-24,total,0.553987
4310,Sub-Saharan Africa,Liberia,2017,25-64,female,0.3006660999999999
4311,Sub-Saharan Africa,Liberia,2017,25-64,male,0.6191803999999999
4312,Sub-Saharan Africa,Liberia,2017,25-64,total,0.4588517999999999
4313,Sub-Saharan Africa,Liberia,2017,65+,female,0.1232699
4314,Sub-Saharan Africa,Liberia,2017,65+,male,0.5684929
4315,Sub-Saharan Africa,Liberia,2017,65+,total,0.32217
4316,Sub-Saharan Africa,Madagascar,2012,15+,female,0.682833
4317,Sub-Saharan Africa,Madagascar,2012,15+,male,0.7502887
4318,Sub-Saharan Africa,Madagascar,2012,15+,total,0.7157261999999999
4319,Sub-Saharan Africa,Madagascar,2012,15-24,female,0.7530384999999999
4320,Sub-Saharan Africa,Madagascar,2012,15-24,male,0.7841248
4321,Sub-Saharan Africa,Madagascar,2012,15-24,total,0.7682915999999999
4322,Sub-Saharan Africa,Madagascar,2012,25-64,female,0.6758022
4323,Sub-Saharan Africa,Madagascar,2012,25-64,male,0.7468055999999998
4324,Sub-Saharan Africa,Madagascar,2012,25-64,total,0.7102675
4325,Sub-Saharan Africa,Madagascar,2012,65+,female,0.3800186999999999
4326,Sub-Saharan Africa,Madagascar,2012,65+,male,0.6084905999999999
4327,Sub-Saharan Africa,Madagascar,2012,65+,total,0.4936648999999999
4328,Sub-Saharan Africa,Madagascar,2018,15+,female,0.7238409
4329,Sub-Saharan Africa,Madagascar,2018,15+,male,0.7727513999999999
4330,Sub-Saharan Africa,Madagascar,2018,15+,total,0.7480432
4331,Sub-Saharan Africa,Madagascar,2018,15-24,female,0.8067803000000001
4332,Sub-Saharan Africa,Madagascar,2018,15-24,male,0.8171984000000001
4333,Sub-Saharan Africa,Madagascar,2018,15-24,total,0.8119836999999999
4334,Sub-Saharan Africa,Madagascar,2018,25-64,female,0.6972224
4335,Sub-Saharan Africa,Madagascar,2018,25-64,male,0.7543486
4336,Sub-Saharan Africa,Madagascar,2018,25-64,total,0.7255135999999999
4337,Sub-Saharan Africa,Madagascar,2018,65+,female,0.4923903
4338,Sub-Saharan Africa,Madagascar,2018,65+,male,0.6766499
4339,Sub-Saharan Africa,Madagascar,2018,65+,total,0.5767624
4340,Sub-Saharan Africa,Malawi,2010,15+,female,0.5125197
4341,Sub-Saharan Africa,Malawi,2010,15+,male,0.7209765
4342,Sub-Saharan Africa,Malawi,2010,15+,total,0.6130972
4343,Sub-Saharan Africa,Malawi,2010,15-24,female,0.6998174
4344,Sub-Saharan Africa,Malawi,2010,15-24,male,0.7426924999999999
4345,Sub-Saharan Africa,Malawi,2010,15-24,total,0.7213956
4346,Sub-Saharan Africa,Malawi,2010,25-64,female,0.4623228999999999
4347,Sub-Saharan Africa,Malawi,2010,25-64,male,0.7140847999999999
4348,Sub-Saharan Africa,Malawi,2010,25-64,total,0.5829904999999999
4349,Sub-Saharan Africa,Malawi,2010,65+,female,0.127222
4350,Sub-Saharan Africa,Malawi,2010,65+,male,0.6605427
4351,Sub-Saharan Africa,Malawi,2010,65+,total,0.3462895
4352,Sub-Saharan Africa,Malawi,2014,15+,female,0.5513099
4353,Sub-Saharan Africa,Malawi,2014,15+,male,0.7597925999999999
4354,Sub-Saharan Africa,Malawi,2014,15+,total,0.6514537
4355,Sub-Saharan Africa,Malawi,2014,15-24,female,0.7333241999999999
4356,Sub-Saharan Africa,Malawi,2014,15-24,male,0.7878466
4357,Sub-Saharan Africa,Malawi,2014,15-24,total,0.7608190999999999
4358,Sub-Saharan Africa,Malawi,2014,25-64,female,0.5098328999999999
4359,Sub-Saharan Africa,Malawi,2014,25-64,male,0.7515946
4360,Sub-Saharan Africa,Malawi,2014,25-64,total,0.6247218999999999
4361,Sub-Saharan Africa,Malawi,2014,65+,female,0.1586149
4362,Sub-Saharan Africa,Malawi,2014,65+,male,0.6820148
4363,Sub-Saharan Africa,Malawi,2014,65+,total,0.3753658
4364,Sub-Saharan Africa,Malawi,2015,15+,female,0.5520411
4365,Sub-Saharan Africa,Malawi,2015,15+,male,0.6975396999999999
4366,Sub-Saharan Africa,Malawi,2015,15+,total,0.6214353999999999
4367,Sub-Saharan Africa,Malawi,2015,15-24,female,0.733858
4368,Sub-Saharan Africa,Malawi,2015,15-24,male,0.7249172
4369,Sub-Saharan Africa,Malawi,2015,15-24,total,0.7293561
4370,Sub-Saharan Africa,Malawi,2015,25-64,female,0.5051647
4371,Sub-Saharan Africa,Malawi,2015,25-64,male,0.6884502999999998
4372,Sub-Saharan Africa,Malawi,2015,25-64,total,0.5909756999999999
4373,Sub-Saharan Africa,Malawi,2015,65+,female,0.1560983
4374,Sub-Saharan Africa,Malawi,2015,65+,male,0.6216460999999999
4375,Sub-Saharan Africa,Malawi,2015,65+,total,0.3514244
4376,Sub-Saharan Africa,Mali,2010,15+,female,0.2028792999999999
4377,Sub-Saharan Africa,Mali,2010,15+,male,0.4340063
4378,Sub-Saharan Africa,Mali,2010,15+,total,0.3109974999999999
4379,Sub-Saharan Africa,Mali,2010,15-24,female,0.3394570999999999
4380,Sub-Saharan Africa,Mali,2010,15-24,male,0.5637127
4381,Sub-Saharan Africa,Mali,2010,15-24,total,0.4430171
4382,Sub-Saharan Africa,Mali,2010,25-64,female,0.1452512
4383,Sub-Saharan Africa,Mali,2010,25-64,male,0.3948028999999999
4384,Sub-Saharan Africa,Mali,2010,25-64,total,0.2609032
4385,Sub-Saharan Africa,Mali,2010,65+,female,0.0156074
4386,Sub-Saharan Africa,Mali,2010,65+,male,0.1885564
4387,Sub-Saharan Africa,Mali,2010,65+,total,0.1078245
4388,Sub-Saharan Africa,Mali,2011,15+,female,0.2463679
4389,Sub-Saharan Africa,Mali,2011,15+,male,0.4327391999999999
4390,Sub-Saharan Africa,Mali,2011,15+,total,0.3356094
4391,Sub-Saharan Africa,Mali,2011,15-24,female,0.3900856
4392,Sub-Saharan Africa,Mali,2011,15-24,male,0.5631501999999999
4393,Sub-Saharan Africa,Mali,2011,15-24,total,0.4713698
4394,Sub-Saharan Africa,Mali,2011,25-64,female,0.1749245
4395,Sub-Saharan Africa,Mali,2011,25-64,male,0.3814716
4396,Sub-Saharan Africa,Mali,2011,25-64,total,0.2741778999999999
4397,Sub-Saharan Africa,Mali,2011,65+,female,0.0594177999999999
4398,Sub-Saharan Africa,Mali,2011,65+,male,0.2032392
4399,Sub-Saharan Africa,Mali,2011,65+,total,0.1332860999999999
4400,Sub-Saharan Africa,Mali,2015,15+,female,0.2219581
4401,Sub-Saharan Africa,Mali,2015,15+,male,0.4506591999999999
4402,Sub-Saharan Africa,Mali,2015,15+,total,0.3306889
4403,Sub-Saharan Africa,Mali,2015,15-24,female,0.3920776
4404,Sub-Saharan Africa,Mali,2015,15-24,male,0.6052548999999999
4405,Sub-Saharan Africa,Mali,2015,15-24,total,0.4936652999999999
4406,Sub-Saharan Africa,Mali,2015,25-64,female,0.1529266
4407,Sub-Saharan Africa,Mali,2015,25-64,male,0.4015829
4408,Sub-Saharan Africa,Mali,2015,25-64,total,0.2679477
4409,Sub-Saharan Africa,Mali,2015,65+,female,0.0265508
4410,Sub-Saharan Africa,Mali,2015,65+,male,0.2123256999999999
